model,method,sigma,contamination_probability,contamination_scale,scale_ratio,repeat,stage,window_size,rmse
additive,linear,0.6,0.1,1.5,2.5,0,1,501,0.0453985131094
additive,linear,0.6,0.1,1.5,2.5,0,2,355,0.0340969388309
additive,linear,0.6,0.1,1.5,2.5,0,3,251,0.034814407971
additive,linear,0.6,0.1,1.5,2.5,0,4,177,0.0320385782312
additive,linear,0.6,0.1,1.5,2.5,0,5,125,0.0404007929115
additive,linear,0.6,0.1,1.5,2.5,0,6,89,0.0477729920627
additive,linear,0.6,0.1,1.5,2.5,0,7,63,0.0532442888173
additive,linear,0.6,0.1,1.5,2.5,0,8,45,0.0644419321543
additive,linear,0.6,0.1,1.5,2.5,0,9,31,0.0806929286848
additive,robust,0.6,0.1,1.5,2.5,0,1,501,0.0292056283873
additive,robust,0.6,0.1,1.5,2.5,0,2,355,0.0228192064281
additive,robust,0.6,0.1,1.5,2.5,0,3,251,0.0257419189726
additive,robust,0.6,0.1,1.5,2.5,0,4,177,0.0243322931286
additive,robust,0.6,0.1,1.5,2.5,0,5,125,0.031744171634
additive,robust,0.6,0.1,1.5,2.5,0,6,89,0.0401453105911
additive,robust,0.6,0.1,1.5,2.5,0,7,63,0.0438360910664
additive,robust,0.6,0.1,1.5,2.5,0,8,45,0.0494142517182
additive,robust,0.6,0.1,1.5,2.5,0,9,31,0.0600723229896
additive,linear,0.6,0.1,1.5,2.5,1,1,501,0.0340784598565
additive,linear,0.6,0.1,1.5,2.5,1,2,355,0.026071281512
additive,linear,0.6,0.1,1.5,2.5,1,3,251,0.0279976576658
additive,linear,0.6,0.1,1.5,2.5,1,4,177,0.0341243594691
additive,linear,0.6,0.1,1.5,2.5,1,5,125,0.0425884230717
additive,linear,0.6,0.1,1.5,2.5,1,6,89,0.0437584989181
additive,linear,0.6,0.1,1.5,2.5,1,7,63,0.0481220086405
additive,linear,0.6,0.1,1.5,2.5,1,8,45,0.0569377445774
additive,linear,0.6,0.1,1.5,2.5,1,9,31,0.0693213757066
additive,robust,0.6,0.1,1.5,2.5,1,1,501,0.0285187684981
additive,robust,0.6,0.1,1.5,2.5,1,2,355,0.0184184210103
additive,robust,0.6,0.1,1.5,2.5,1,3,251,0.0211267602841
additive,robust,0.6,0.1,1.5,2.5,1,4,177,0.0253015881751
additive,robust,0.6,0.1,1.5,2.5,1,5,125,0.0308716437623
additive,robust,0.6,0.1,1.5,2.5,1,6,89,0.0339206118685
additive,robust,0.6,0.1,1.5,2.5,1,7,63,0.0390799232089
additive,robust,0.6,0.1,1.5,2.5,1,8,45,0.0469370682167
additive,robust,0.6,0.1,1.5,2.5,1,9,31,0.0563360764231
additive,linear,0.6,0.1,1.5,2.5,2,1,501,0.0553245552308
additive,linear,0.6,0.1,1.5,2.5,2,2,355,0.0192285105862
additive,linear,0.6,0.1,1.5,2.5,2,3,251,0.0238605951739
additive,linear,0.6,0.1,1.5,2.5,2,4,177,0.0279679483152
additive,linear,0.6,0.1,1.5,2.5,2,5,125,0.0303982763402
additive,linear,0.6,0.1,1.5,2.5,2,6,89,0.0363514700311
additive,linear,0.6,0.1,1.5,2.5,2,7,63,0.0412214196561
additive,linear,0.6,0.1,1.5,2.5,2,8,45,0.0441717797852
additive,linear,0.6,0.1,1.5,2.5,2,9,31,0.0624860575628
additive,robust,0.6,0.1,1.5,2.5,2,1,501,0.0447301775283
additive,robust,0.6,0.1,1.5,2.5,2,2,355,0.0157784198939
additive,robust,0.6,0.1,1.5,2.5,2,3,251,0.0187585695925
additive,robust,0.6,0.1,1.5,2.5,2,4,177,0.0215916503693
additive,robust,0.6,0.1,1.5,2.5,2,5,125,0.0236559826167
additive,robust,0.6,0.1,1.5,2.5,2,6,89,0.0310625274573
additive,robust,0.6,0.1,1.5,2.5,2,7,63,0.0362454916408
additive,robust,0.6,0.1,1.5,2.5,2,8,45,0.0375373587851
additive,robust,0.6,0.1,1.5,2.5,2,9,31,0.050063000578
additive,linear,0.6,0.1,2,3.33333333333,0,1,501,0.0551956502707
additive,linear,0.6,0.1,2,3.33333333333,0,2,355,0.0419742712047
additive,linear,0.6,0.1,2,3.33333333333,0,3,251,0.0430442689409
additive,linear,0.6,0.1,2,3.33333333333,0,4,177,0.039255392776
additive,linear,0.6,0.1,2,3.33333333333,0,5,125,0.047501129444
additive,linear,0.6,0.1,2,3.33333333333,0,6,89,0.055339991343
additive,linear,0.6,0.1,2,3.33333333333,0,7,63,0.0637603268546
additive,linear,0.6,0.1,2,3.33333333333,0,8,45,0.0787619824302
additive,linear,0.6,0.1,2,3.33333333333,0,9,31,0.098353037993
additive,robust,0.6,0.1,2,3.33333333333,0,1,501,0.0278842525657
additive,robust,0.6,0.1,2,3.33333333333,0,2,355,0.0234759996835
additive,robust,0.6,0.1,2,3.33333333333,0,3,251,0.0262036637443
additive,robust,0.6,0.1,2,3.33333333333,0,4,177,0.0248024614802
additive,robust,0.6,0.1,2,3.33333333333,0,5,125,0.0331613642646
additive,robust,0.6,0.1,2,3.33333333333,0,6,89,0.0420309182517
additive,robust,0.6,0.1,2,3.33333333333,0,7,63,0.0459800818195
additive,robust,0.6,0.1,2,3.33333333333,0,8,45,0.0517096012235
additive,robust,0.6,0.1,2,3.33333333333,0,9,31,0.0627239683343
additive,linear,0.6,0.1,2,3.33333333333,1,1,501,0.0430887391261
additive,linear,0.6,0.1,2,3.33333333333,1,2,355,0.0338957270376
additive,linear,0.6,0.1,2,3.33333333333,1,3,251,0.0334524703744
additive,linear,0.6,0.1,2,3.33333333333,1,4,177,0.0407134689682
additive,linear,0.6,0.1,2,3.33333333333,1,5,125,0.0523935544857
additive,linear,0.6,0.1,2,3.33333333333,1,6,89,0.0536725717596
additive,linear,0.6,0.1,2,3.33333333333,1,7,63,0.0579443124226
additive,linear,0.6,0.1,2,3.33333333333,1,8,45,0.0683091836467
additive,linear,0.6,0.1,2,3.33333333333,1,9,31,0.0840609272565
additive,robust,0.6,0.1,2,3.33333333333,1,1,501,0.0308259117192
additive,robust,0.6,0.1,2,3.33333333333,1,2,355,0.0196765376033
additive,robust,0.6,0.1,2,3.33333333333,1,3,251,0.021567873588
additive,robust,0.6,0.1,2,3.33333333333,1,4,177,0.0258786365296
additive,robust,0.6,0.1,2,3.33333333333,1,5,125,0.0320319791015
additive,robust,0.6,0.1,2,3.33333333333,1,6,89,0.0353527408398
additive,robust,0.6,0.1,2,3.33333333333,1,7,63,0.0404540196888
additive,robust,0.6,0.1,2,3.33333333333,1,8,45,0.048993514265
additive,robust,0.6,0.1,2,3.33333333333,1,9,31,0.0596838892545
additive,linear,0.6,0.1,2,3.33333333333,2,1,501,0.0596975882587
additive,linear,0.6,0.1,2,3.33333333333,2,2,355,0.0241991689408
additive,linear,0.6,0.1,2,3.33333333333,2,3,251,0.029639430222
additive,linear,0.6,0.1,2,3.33333333333,2,4,177,0.0340407548838
additive,linear,0.6,0.1,2,3.33333333333,2,5,125,0.0370204076804
additive,linear,0.6,0.1,2,3.33333333333,2,6,89,0.0420488263015
additive,linear,0.6,0.1,2,3.33333333333,2,7,63,0.0466521532292
additive,linear,0.6,0.1,2,3.33333333333,2,8,45,0.0515367349112
additive,linear,0.6,0.1,2,3.33333333333,2,9,31,0.0749864475751
additive,robust,0.6,0.1,2,3.33333333333,2,1,501,0.045638393546
additive,robust,0.6,0.1,2,3.33333333333,2,2,355,0.0169694930173
additive,robust,0.6,0.1,2,3.33333333333,2,3,251,0.0198047208041
additive,robust,0.6,0.1,2,3.33333333333,2,4,177,0.0223922435151
additive,robust,0.6,0.1,2,3.33333333333,2,5,125,0.0245363364833
additive,robust,0.6,0.1,2,3.33333333333,2,6,89,0.0318097744216
additive,robust,0.6,0.1,2,3.33333333333,2,7,63,0.0368038668621
additive,robust,0.6,0.1,2,3.33333333333,2,8,45,0.0384890894021
additive,robust,0.6,0.1,2,3.33333333333,2,9,31,0.0524964652201
additive,linear,0.6,0.1,2.5,4.16666666667,0,1,501,0.0658178901976
additive,linear,0.6,0.1,2.5,4.16666666667,0,2,355,0.0501391886181
additive,linear,0.6,0.1,2.5,4.16666666667,0,3,251,0.0516221900739
additive,linear,0.6,0.1,2.5,4.16666666667,0,4,177,0.0469521020596
additive,linear,0.6,0.1,2.5,4.16666666667,0,5,125,0.0550380374381
additive,linear,0.6,0.1,2.5,4.16666666667,0,6,89,0.0633829911395
additive,linear,0.6,0.1,2.5,4.16666666667,0,7,63,0.0749480338695
additive,linear,0.6,0.1,2.5,4.16666666667,0,8,45,0.0938215335829
additive,linear,0.6,0.1,2.5,4.16666666667,0,9,31,0.116999258655
additive,robust,0.6,0.1,2.5,4.16666666667,0,1,501,0.0267928730877
additive,robust,0.6,0.1,2.5,4.16666666667,0,2,355,0.0239628364817
additive,robust,0.6,0.1,2.5,4.16666666667,0,3,251,0.0264045116429
additive,robust,0.6,0.1,2.5,4.16666666667,0,4,177,0.0249999642623
additive,robust,0.6,0.1,2.5,4.16666666667,0,5,125,0.0341273374207
additive,robust,0.6,0.1,2.5,4.16666666667,0,6,89,0.0433744417951
additive,robust,0.6,0.1,2.5,4.16666666667,0,7,63,0.0474770088429
additive,robust,0.6,0.1,2.5,4.16666666667,0,8,45,0.053274124483
additive,robust,0.6,0.1,2.5,4.16666666667,0,9,31,0.064581609907
additive,linear,0.6,0.1,2.5,4.16666666667,1,1,501,0.0527359383595
additive,linear,0.6,0.1,2.5,4.16666666667,1,2,355,0.0422872057675
additive,linear,0.6,0.1,2.5,4.16666666667,1,3,251,0.0394014331374
additive,linear,0.6,0.1,2.5,4.16666666667,1,4,177,0.047684880767
additive,linear,0.6,0.1,2.5,4.16666666667,1,5,125,0.0626175020591
additive,linear,0.6,0.1,2.5,4.16666666667,1,6,89,0.0641593070956
additive,linear,0.6,0.1,2.5,4.16666666667,1,7,63,0.0685974520186
additive,linear,0.6,0.1,2.5,4.16666666667,1,8,45,0.0805837605829
additive,linear,0.6,0.1,2.5,4.16666666667,1,9,31,0.099827612127
additive,robust,0.6,0.1,2.5,4.16666666667,1,1,501,0.0326350725929
additive,robust,0.6,0.1,2.5,4.16666666667,1,2,355,0.0206612988625
additive,robust,0.6,0.1,2.5,4.16666666667,1,3,251,0.0218153619378
additive,robust,0.6,0.1,2.5,4.16666666667,1,4,177,0.0261579493985
additive,robust,0.6,0.1,2.5,4.16666666667,1,5,125,0.032751690796
additive,robust,0.6,0.1,2.5,4.16666666667,1,6,89,0.0363684443342
additive,robust,0.6,0.1,2.5,4.16666666667,1,7,63,0.0414739685029
additive,robust,0.6,0.1,2.5,4.16666666667,1,8,45,0.0503568484384
additive,robust,0.6,0.1,2.5,4.16666666667,1,9,31,0.0620009037971
additive,linear,0.6,0.1,2.5,4.16666666667,2,1,501,0.06509792289
additive,linear,0.6,0.1,2.5,4.16666666667,2,2,355,0.0295732309434
additive,linear,0.6,0.1,2.5,4.16666666667,2,3,251,0.0358436974142
additive,linear,0.6,0.1,2.5,4.16666666667,2,4,177,0.0405673912937
additive,linear,0.6,0.1,2.5,4.16666666667,2,5,125,0.0441477469329
additive,linear,0.6,0.1,2.5,4.16666666667,2,6,89,0.0485299555284
additive,linear,0.6,0.1,2.5,4.16666666667,2,7,63,0.0531138616989
additive,linear,0.6,0.1,2.5,4.16666666667,2,8,45,0.0601452884421
additive,linear,0.6,0.1,2.5,4.16666666667,2,9,31,0.0886700848195
additive,robust,0.6,0.1,2.5,4.16666666667,2,1,501,0.0465523389748
additive,robust,0.6,0.1,2.5,4.16666666667,2,2,355,0.0178121672156
additive,robust,0.6,0.1,2.5,4.16666666667,2,3,251,0.0205758039481
additive,robust,0.6,0.1,2.5,4.16666666667,2,4,177,0.0229548446154
additive,robust,0.6,0.1,2.5,4.16666666667,2,5,125,0.0250751796393
additive,robust,0.6,0.1,2.5,4.16666666667,2,6,89,0.0322161958348
additive,robust,0.6,0.1,2.5,4.16666666667,2,7,63,0.0371226059625
additive,robust,0.6,0.1,2.5,4.16666666667,2,8,45,0.0393015874783
additive,robust,0.6,0.1,2.5,4.16666666667,2,9,31,0.0544145408303
additive,linear,0.6,0.1,3,5,0,1,501,0.0769241806998
additive,linear,0.6,0.1,3,5,0,2,355,0.0584713401077
additive,linear,0.6,0.1,3,5,0,3,251,0.0604000601035
additive,linear,0.6,0.1,3,5,0,4,177,0.0549273390264
additive,linear,0.6,0.1,3,5,0,5,125,0.0628546646451
additive,linear,0.6,0.1,3,5,0,6,89,0.0717420765134
additive,linear,0.6,0.1,3,5,0,7,63,0.0865473268943
additive,linear,0.6,0.1,3,5,0,8,45,0.109315385387
additive,linear,0.6,0.1,3,5,0,9,31,0.136227266249
additive,robust,0.6,0.1,3,5,0,1,501,0.0261228568835
additive,robust,0.6,0.1,3,5,0,2,355,0.0243964458756
additive,robust,0.6,0.1,3,5,0,3,251,0.0265256315431
additive,robust,0.6,0.1,3,5,0,4,177,0.0250903376057
additive,robust,0.6,0.1,3,5,0,5,125,0.0347844969536
additive,robust,0.6,0.1,3,5,0,6,89,0.0443356423855
additive,robust,0.6,0.1,3,5,0,7,63,0.0485560135326
additive,robust,0.6,0.1,3,5,0,8,45,0.0544402644624
additive,robust,0.6,0.1,3,5,0,9,31,0.0660277690629
additive,linear,0.6,0.1,3,5,1,1,501,0.0627268737602
additive,linear,0.6,0.1,3,5,1,2,355,0.0509664016812
additive,linear,0.6,0.1,3,5,1,3,251,0.0456517722782
additive,linear,0.6,0.1,3,5,1,4,177,0.0548931307559
additive,linear,0.6,0.1,3,5,1,5,125,0.0730847098724
additive,linear,0.6,0.1,3,5,1,6,89,0.0749788064099
additive,linear,0.6,0.1,3,5,1,7,63,0.0797491627515
additive,linear,0.6,0.1,3,5,1,8,45,0.0934061050209
additive,linear,0.6,0.1,3,5,1,9,31,0.116204092377
additive,robust,0.6,0.1,3,5,1,1,501,0.0339205972291
additive,robust,0.6,0.1,3,5,1,2,355,0.0213744536526
additive,robust,0.6,0.1,3,5,1,3,251,0.0219385553126
additive,robust,0.6,0.1,3,5,1,4,177,0.0262850565255
additive,robust,0.6,0.1,3,5,1,5,125,0.0332216925701
additive,robust,0.6,0.1,3,5,1,6,89,0.0371106479391
additive,robust,0.6,0.1,3,5,1,7,63,0.0422515493043
additive,robust,0.6,0.1,3,5,1,8,45,0.0512519377544
additive,robust,0.6,0.1,3,5,1,9,31,0.0635884881355
additive,linear,0.6,0.1,3,5,2,1,501,0.0712924888999
additive,linear,0.6,0.1,3,5,2,2,355,0.035166237393
additive,linear,0.6,0.1,3,5,2,3,251,0.0422865518028
additive,linear,0.6,0.1,3,5,2,4,177,0.0473606045456
additive,linear,0.6,0.1,3,5,2,5,125,0.0515712529201
additive,linear,0.6,0.1,3,5,2,6,89,0.0555210567638
additive,linear,0.6,0.1,3,5,2,7,63,0.0602758836469
additive,linear,0.6,0.1,3,5,2,8,45,0.0695370991546
additive,linear,0.6,0.1,3,5,2,9,31,0.103066761158
additive,robust,0.6,0.1,3,5,2,1,501,0.0473675240243
additive,robust,0.6,0.1,3,5,2,2,355,0.0184141311885
additive,robust,0.6,0.1,3,5,2,3,251,0.0211614134727
additive,robust,0.6,0.1,3,5,2,4,177,0.0233551368029
additive,robust,0.6,0.1,3,5,2,5,125,0.0253991736928
additive,robust,0.6,0.1,3,5,2,6,89,0.0324374364806
additive,robust,0.6,0.1,3,5,2,7,63,0.0373117710754
additive,robust,0.6,0.1,3,5,2,8,45,0.0399960629507
additive,robust,0.6,0.1,3,5,2,9,31,0.0559377143027
additive,linear,0.6,0.15,1,1.66666666667,0,1,501,0.0368321305122
additive,linear,0.6,0.15,1,1.66666666667,0,2,355,0.0272279357593
additive,linear,0.6,0.15,1,1.66666666667,0,3,251,0.0283826313947
additive,linear,0.6,0.15,1,1.66666666667,0,4,177,0.0269512351791
additive,linear,0.6,0.15,1,1.66666666667,0,5,125,0.0359366963288
additive,linear,0.6,0.15,1,1.66666666667,0,6,89,0.0415500845182
additive,linear,0.6,0.15,1,1.66666666667,0,7,63,0.0421757158251
additive,linear,0.6,0.15,1,1.66666666667,0,8,45,0.0498541788911
additive,linear,0.6,0.15,1,1.66666666667,0,9,31,0.0660200985182
additive,robust,0.6,0.15,1,1.66666666667,0,1,501,0.0298382226988
additive,robust,0.6,0.15,1,1.66666666667,0,2,355,0.0224624184299
additive,robust,0.6,0.15,1,1.66666666667,0,3,251,0.0262841878464
additive,robust,0.6,0.15,1,1.66666666667,0,4,177,0.0244349810979
additive,robust,0.6,0.15,1,1.66666666667,0,5,125,0.0306099201115
additive,robust,0.6,0.15,1,1.66666666667,0,6,89,0.0373830256589
additive,robust,0.6,0.15,1,1.66666666667,0,7,63,0.0392573591547
additive,robust,0.6,0.15,1,1.66666666667,0,8,45,0.044847866767
additive,robust,0.6,0.15,1,1.66666666667,0,9,31,0.0579199831036
additive,linear,0.6,0.15,1,1.66666666667,1,1,501,0.0239410087037
additive,linear,0.6,0.15,1,1.66666666667,1,2,355,0.0191111457496
additive,linear,0.6,0.15,1,1.66666666667,1,3,251,0.0244763897601
additive,linear,0.6,0.15,1,1.66666666667,1,4,177,0.0296321411973
additive,linear,0.6,0.15,1,1.66666666667,1,5,125,0.035054051968
additive,linear,0.6,0.15,1,1.66666666667,1,6,89,0.0366464943958
additive,linear,0.6,0.15,1,1.66666666667,1,7,63,0.0422678572139
additive,linear,0.6,0.15,1,1.66666666667,1,8,45,0.0485973672452
additive,linear,0.6,0.15,1,1.66666666667,1,9,31,0.0592788637852
additive,robust,0.6,0.15,1,1.66666666667,1,1,501,0.0241488822121
additive,robust,0.6,0.15,1,1.66666666667,1,2,355,0.0162379058154
additive,robust,0.6,0.15,1,1.66666666667,1,3,251,0.0214187790827
additive,robust,0.6,0.15,1,1.66666666667,1,4,177,0.0257910967226
additive,robust,0.6,0.15,1,1.66666666667,1,5,125,0.0306265499706
additive,robust,0.6,0.15,1,1.66666666667,1,6,89,0.0336562497812
additive,robust,0.6,0.15,1,1.66666666667,1,7,63,0.0393495314067
additive,robust,0.6,0.15,1,1.66666666667,1,8,45,0.0453416344123
additive,robust,0.6,0.15,1,1.66666666667,1,9,31,0.0545259199528
additive,linear,0.6,0.15,1,1.66666666667,2,1,501,0.0513004282612
additive,linear,0.6,0.15,1,1.66666666667,2,2,355,0.018861925834
additive,linear,0.6,0.15,1,1.66666666667,2,3,251,0.0232411449802
additive,linear,0.6,0.15,1,1.66666666667,2,4,177,0.0263309754531
additive,linear,0.6,0.15,1,1.66666666667,2,5,125,0.0271875741539
additive,linear,0.6,0.15,1,1.66666666667,2,6,89,0.0342316772818
additive,linear,0.6,0.15,1,1.66666666667,2,7,63,0.0415171609907
additive,linear,0.6,0.15,1,1.66666666667,2,8,45,0.0448748510115
additive,linear,0.6,0.15,1,1.66666666667,2,9,31,0.0613731894527
additive,robust,0.6,0.15,1,1.66666666667,2,1,501,0.0464997289509
additive,robust,0.6,0.15,1,1.66666666667,2,2,355,0.0158683108664
additive,robust,0.6,0.15,1,1.66666666667,2,3,251,0.0207075121121
additive,robust,0.6,0.15,1,1.66666666667,2,4,177,0.0239205734008
additive,robust,0.6,0.15,1,1.66666666667,2,5,125,0.0249986747418
additive,robust,0.6,0.15,1,1.66666666667,2,6,89,0.0317745978041
additive,robust,0.6,0.15,1,1.66666666667,2,7,63,0.0376069552723
additive,robust,0.6,0.15,1,1.66666666667,2,8,45,0.0394980345105
additive,robust,0.6,0.15,1,1.66666666667,2,9,31,0.0525484687367
additive,linear,0.6,0.15,1.5,2.5,0,1,501,0.0470153891293
additive,linear,0.6,0.15,1.5,2.5,0,2,355,0.0351353876288
additive,linear,0.6,0.15,1.5,2.5,0,3,251,0.0360509990928
additive,linear,0.6,0.15,1.5,2.5,0,4,177,0.0339006982928
additive,linear,0.6,0.15,1.5,2.5,0,5,125,0.0437570355925
additive,linear,0.6,0.15,1.5,2.5,0,6,89,0.0492126625172
additive,linear,0.6,0.15,1.5,2.5,0,7,63,0.0509805034776
additive,linear,0.6,0.15,1.5,2.5,0,8,45,0.0620127915138
additive,linear,0.6,0.15,1.5,2.5,0,9,31,0.082308106284
additive,robust,0.6,0.15,1.5,2.5,0,1,501,0.0296001628497
additive,robust,0.6,0.15,1.5,2.5,0,2,355,0.0241981921384
additive,robust,0.6,0.15,1.5,2.5,0,3,251,0.0279744759441
additive,robust,0.6,0.15,1.5,2.5,0,4,177,0.0257149272908
additive,robust,0.6,0.15,1.5,2.5,0,5,125,0.0324194250451
additive,robust,0.6,0.15,1.5,2.5,0,6,89,0.0395498910991
additive,robust,0.6,0.15,1.5,2.5,0,7,63,0.0421259448606
additive,robust,0.6,0.15,1.5,2.5,0,8,45,0.0486089636644
additive,robust,0.6,0.15,1.5,2.5,0,9,31,0.063223642739
additive,linear,0.6,0.15,1.5,2.5,1,1,501,0.030773277774
additive,linear,0.6,0.15,1.5,2.5,1,2,355,0.0261390001468
additive,linear,0.6,0.15,1.5,2.5,1,3,251,0.030721245593
additive,linear,0.6,0.15,1.5,2.5,1,4,177,0.0369136598215
additive,linear,0.6,0.15,1.5,2.5,1,5,125,0.044914870585
additive,linear,0.6,0.15,1.5,2.5,1,6,89,0.0467631759722
additive,linear,0.6,0.15,1.5,2.5,1,7,63,0.0531123625789
additive,linear,0.6,0.15,1.5,2.5,1,8,45,0.0602167932796
additive,linear,0.6,0.15,1.5,2.5,1,9,31,0.0750574212156
additive,robust,0.6,0.15,1.5,2.5,1,1,501,0.0266866279545
additive,robust,0.6,0.15,1.5,2.5,1,2,355,0.0176703863706
additive,robust,0.6,0.15,1.5,2.5,1,3,251,0.0227096323923
additive,robust,0.6,0.15,1.5,2.5,1,4,177,0.0274953552178
additive,robust,0.6,0.15,1.5,2.5,1,5,125,0.0331638636704
additive,robust,0.6,0.15,1.5,2.5,1,6,89,0.0367328106987
additive,robust,0.6,0.15,1.5,2.5,1,7,63,0.0427693155881
additive,robust,0.6,0.15,1.5,2.5,1,8,45,0.0497411858487
additive,robust,0.6,0.15,1.5,2.5,1,9,31,0.0609089314133
additive,linear,0.6,0.15,1.5,2.5,2,1,501,0.0531374255775
additive,linear,0.6,0.15,1.5,2.5,2,2,355,0.024264640995
additive,linear,0.6,0.15,1.5,2.5,2,3,251,0.0303143850221
additive,linear,0.6,0.15,1.5,2.5,2,4,177,0.0340611173732
additive,linear,0.6,0.15,1.5,2.5,2,5,125,0.0350028696288
additive,linear,0.6,0.15,1.5,2.5,2,6,89,0.0408007206735
additive,linear,0.6,0.15,1.5,2.5,2,7,63,0.049179650336
additive,linear,0.6,0.15,1.5,2.5,2,8,45,0.0562109933373
additive,linear,0.6,0.15,1.5,2.5,2,9,31,0.0788944038521
additive,robust,0.6,0.15,1.5,2.5,2,1,501,0.0482324891913
additive,robust,0.6,0.15,1.5,2.5,2,2,355,0.0176807861936
additive,robust,0.6,0.15,1.5,2.5,2,3,251,0.023367069769
additive,robust,0.6,0.15,1.5,2.5,2,4,177,0.0266386106799
additive,robust,0.6,0.15,1.5,2.5,2,5,125,0.0277935148482
additive,robust,0.6,0.15,1.5,2.5,2,6,89,0.0342074876232
additive,robust,0.6,0.15,1.5,2.5,2,7,63,0.0397412913582
additive,robust,0.6,0.15,1.5,2.5,2,8,45,0.0425822642177
additive,robust,0.6,0.15,1.5,2.5,2,9,31,0.0585330235473
additive,linear,0.6,0.15,2,3.33333333333,0,1,501,0.0590134456577
additive,linear,0.6,0.15,2,3.33333333333,0,2,355,0.0436266391743
additive,linear,0.6,0.15,2,3.33333333333,0,3,251,0.0442769708294
additive,linear,0.6,0.15,2,3.33333333333,0,4,177,0.0416843721296
additive,linear,0.6,0.15,2,3.33333333333,0,5,125,0.0523473751168
additive,linear,0.6,0.15,2,3.33333333333,0,6,89,0.057752118428
additive,linear,0.6,0.15,2,3.33333333333,0,7,63,0.061077677972
additive,linear,0.6,0.15,2,3.33333333333,0,8,45,0.0755928008241
additive,linear,0.6,0.15,2,3.33333333333,0,9,31,0.100319024027
additive,robust,0.6,0.15,2,3.33333333333,0,1,501,0.0293061084244
additive,robust,0.6,0.15,2,3.33333333333,0,2,355,0.0253519285759
additive,robust,0.6,0.15,2,3.33333333333,0,3,251,0.0288309248259
additive,robust,0.6,0.15,2,3.33333333333,0,4,177,0.0263624999064
additive,robust,0.6,0.15,2,3.33333333333,0,5,125,0.0335921950657
additive,robust,0.6,0.15,2,3.33333333333,0,6,89,0.0409479177398
additive,robust,0.6,0.15,2,3.33333333333,0,7,63,0.0439180653928
additive,robust,0.6,0.15,2,3.33333333333,0,8,45,0.0511977226969
additive,robust,0.6,0.15,2,3.33333333333,0,9,31,0.0672933413992
additive,linear,0.6,0.15,2,3.33333333333,1,1,501,0.0391033819972
additive,linear,0.6,0.15,2,3.33333333333,1,2,355,0.0344824710718
additive,linear,0.6,0.15,2,3.33333333333,1,3,251,0.0379618529895
additive,linear,0.6,0.15,2,3.33333333333,1,4,177,0.0449316940205
additive,linear,0.6,0.15,2,3.33333333333,1,5,125,0.0555374478718
additive,linear,0.6,0.15,2,3.33333333333,1,6,89,0.0579423613467
additive,linear,0.6,0.15,2,3.33333333333,1,7,63,0.0655127049097
additive,linear,0.6,0.15,2,3.33333333333,1,8,45,0.0735473243579
additive,linear,0.6,0.15,2,3.33333333333,1,9,31,0.0928067552758
additive,robust,0.6,0.15,2,3.33333333333,1,1,501,0.0289277270734
additive,robust,0.6,0.15,2,3.33333333333,1,2,355,0.0188572851444
additive,robust,0.6,0.15,2,3.33333333333,1,3,251,0.0234115793729
additive,robust,0.6,0.15,2,3.33333333333,1,4,177,0.0283455434912
additive,robust,0.6,0.15,2,3.33333333333,1,5,125,0.0345101067141
additive,robust,0.6,0.15,2,3.33333333333,1,6,89,0.038634665901
additive,robust,0.6,0.15,2,3.33333333333,1,7,63,0.0451733467334
additive,robust,0.6,0.15,2,3.33333333333,1,8,45,0.0529069574889
additive,robust,0.6,0.15,2,3.33333333333,1,9,31,0.0657406397146
additive,linear,0.6,0.15,2,3.33333333333,2,1,501,0.0559039509074
additive,linear,0.6,0.15,2,3.33333333333,2,2,355,0.0302013487932
additive,linear,0.6,0.15,2,3.33333333333,2,3,251,0.0380142829404
additive,linear,0.6,0.15,2,3.33333333333,2,4,177,0.0425679925759
additive,linear,0.6,0.15,2,3.33333333333,2,5,125,0.043755596044
additive,linear,0.6,0.15,2,3.33333333333,2,6,89,0.0486840850736
additive,linear,0.6,0.15,2,3.33333333333,2,7,63,0.0585356111419
additive,linear,0.6,0.15,2,3.33333333333,2,8,45,0.069691134302
additive,linear,0.6,0.15,2,3.33333333333,2,9,31,0.098436905548
additive,robust,0.6,0.15,2,3.33333333333,2,1,501,0.0503169323458
additive,robust,0.6,0.15,2,3.33333333333,2,2,355,0.0194166303265
additive,robust,0.6,0.15,2,3.33333333333,2,3,251,0.0255833444722
additive,robust,0.6,0.15,2,3.33333333333,2,4,177,0.0286939624417
additive,robust,0.6,0.15,2,3.33333333333,2,5,125,0.0297407918209
additive,robust,0.6,0.15,2,3.33333333333,2,6,89,0.0360484507797
additive,robust,0.6,0.15,2,3.33333333333,2,7,63,0.041566914699
additive,robust,0.6,0.15,2,3.33333333333,2,8,45,0.045203471031
